filename,base_word_lengths,pause_lengths,neutral_relative_word_lengths,script,emotion,pos,dep,lemma,tag,stop,start,end
1002_IOM_SAD_XX,"[0.16, 0.12, 0.1, 0.13, 0.06, 0.13, 0.57]","[-1.1102230246251565e-16, 0.0, 1.1102230246251565e-16, 0.0, 0.0, -2.220446049250313e-16]","[0.0, -0.07692307692307698, -0.1666666666666666, -0.13333333333333328, -0.3333333333333333, 0.18181818181818185, 0.6285714285714286]",I'm on my way to the meeting,S,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1002_ITH_FEA_XX,"[0.16, 0.33, 0.07, 0.17, 0.11, 0.46, 0.66]","[0.44999999999999996, 0.0, 0.0, 0.0, 0.009999999999999787, 0.0]","[15.0, 0.8333333333333335, 0.16666666666666682, 0.0, 0.8333333333333334, 0.1794871794871795, 0.17857142857142852]",I think I have a doctor's appointment,F,"['PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN']","['nsubj', 'ROOT', 'nsubj', 'ccomp', 'det', 'poss', 'case', 'dobj']","['I', 'think', 'I', 'have', 'a', 'doctor', ""'s"", 'appointment']","['PRP', 'VBP', 'PRP', 'VBP', 'DT', 'NN', 'POS', 'NN']","[True, False, True, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1002_ITH_NEU_XX,"[0.01, 0.18, 0.06, 0.17, 0.06, 0.39, 0.56]","[0.049999999999999996, 0.0, 0.0, 0.0, 0.0, 0.0]",,I think I have a doctor's appointment,N,"['PRON', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'NOUN']","['nsubj', 'ROOT', 'nsubj', 'ccomp', 'det', 'poss', 'case', 'dobj']","['I', 'think', 'I', 'have', 'a', 'doctor', ""'s"", 'appointment']","['PRP', 'VBP', 'PRP', 'VBP', 'DT', 'NN', 'POS', 'NN']","[True, False, True, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1002_ITS_FEA_XX,"[0.01, 0.23, 0.08, 0.2, 0.18, 0.54]","[0.49, 0.0, 1.1102230246251565e-16, 0.0, 0.0]","[-0.8750000000000001, -0.11538461538461538, -0.20000000000000004, -0.13043478260869565, -0.05263157894736847, 0.1489361702127661]",I think I've seen this before,F,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1002_ITS_HAP_XX,"[0.01, 0.26, 0.09, 0.24, 0.21, 0.57]","[0.39, 0.0, 0.0, 0.0, 0.0]","[-0.8750000000000001, 0.0, -0.10000000000000009, 0.04347826086956513, 0.1052631578947368, 0.21276595744680848]",I think I've seen this before,H,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1002_IWL_ANG_XX,"[0.08, 0.16, 0.13, 0.05, 0.35, 0.4, 0.49]","[0.0, -1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0]","[-0.11111111111111106, -0.15789473684210525, -0.1875, 0.0, 0.7499999999999998, 0.21212121212121213, 0.1136363636363636]",I would like a new alarm clock,A,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1002_IWL_NEU_XX,"[0.09, 0.19, 0.16, 0.05, 0.2, 0.33, 0.44]","[0.0, 1.1102230246251565e-16, -1.1102230246251565e-16, 0.0, 0.0, -2.220446049250313e-16]",,I would like a new alarm clock,N,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1002_IWL_SAD_XX,"[0.07, 0.16, 0.16, 0.05, 0.23, 0.34, 0.53]","[0.0, 0.0, -1.1102230246251565e-16, 0.0, 0.0, -2.220446049250313e-16]","[-0.22222222222222213, -0.15789473684210525, 0.0, 0.0, 0.15, 0.030303030303030328, 0.2045454545454546]",I would like a new alarm clock,S,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1002_IWW_HAP_XX,"[0.1, 0.32, 0.16, 0.15, 0.14, 0.34]","[0.0, 1.1102230246251565e-16, 0.0, 0.0, 0.0]","[0.25000000000000006, 0.14285714285714277, 0.0, -0.11764705882352951, 0.0, -0.055555555555555455]",I wonder what this is about,H,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1002_TIE_ANG_XX,"[0.18, 0.02, 0.75, 0.16, 0.46]","[0.0, 0.14, -2.220446049250313e-16, 2.220446049250313e-16]",,That is exactly what happened,A,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1002_TIE_HAP_XX,"[0.16, 0.11, 0.7, 0.14, 0.71]","[0.0, 0.0, 0.0, 2.220446049250313e-16]",,That is exactly what happened,H,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1002_TSI_DIS_XX,"[0.02, 0.53, 0.14, 0.29]","[0.0, 0.020000000000000018, 0.0]","[-0.8823529411764707, 0.3947368421052632, 0.0, -0.40816326530612246]",The surface is slick,D,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1002_TSI_FEA_XX,"[0.09, 0.38, 0.14, 0.5]","[0.0, 0.0, 0.0]","[-0.4705882352941177, 0.0, 0.0, 0.02040816326530614]",The surface is slick,F,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
1002_WSI_ANG_XX,"[0.15, 0.44, 0.14, 0.06, 0.32, 0.09, 0.61]","[0.0, 0.009999999999999898, 0.0, 0.0, 0.0, -2.220446049250313e-16]","[0.15384615384615377, 0.5714285714285713, 0.4000000000000001, 0.1999999999999999, 0.23076923076923075, 0.0, 0.19607843137254896]",We'll stop in a couple of minutes,A,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1002_WSI_NEU_XX,"[0.13, 0.28, 0.1, 0.05, 0.26, 0.09, 0.51]","[-1.1102230246251565e-16, 0.0, 0.0, 0.0, 0.0, 0.0]",,We'll stop in a couple of minutes,N,"['PRON', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']","['nsubj', 'aux', 'ROOT', 'prep', 'det', 'pobj', 'prep', 'pobj']","['we', 'will', 'stop', 'in', 'a', 'couple', 'of', 'minute']","['PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NNS']","[True, True, False, True, True, False, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1003_DFA_ANG_XX,"[0.39, 0.38, 0.09, 0.71]","[0.040000000000000036, 0.0, -2.220446049250313e-16]","[-0.18749999999999994, -0.35593220338983045, 0.0, 0.31481481481481466]",Don't forget a jacket,A,"['AUX', 'PART', 'VERB', 'DET', 'NOUN']","['aux', 'neg', 'ROOT', 'det', 'dobj']","['do', 'not', 'forget', 'a', 'jacket']","['VB', 'RB', 'VB', 'DT', 'NN']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_IEO_ANG_HI,"[0.16, 0.46, 0.86]","[0.0, 0.0]","[-0.3333333333333333, 0.21052631578947373, 0.5925925925925924]",It's eleven o'clock,A,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1003_IEO_ANG_MD,"[0.17, 0.47, 0.79]","[0.0, 0.0]","[-0.2916666666666666, 0.2368421052631578, 0.4629629629629629]",It's eleven o'clock,A,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1003_IEO_FEA_MD,"[0.19, 0.39, 0.61]","[1.1102230246251565e-16, 0.0]","[-0.2083333333333333, 0.026315789473684233, 0.12962962962962954]",It's eleven o'clock,F,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1003_IEO_HAP_LO,"[0.18, 0.39, 0.56]","[0.0, -2.220446049250313e-16]","[-0.25, 0.026315789473684233, 0.03703703703703707]",It's eleven o'clock,H,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1003_IEO_NEU_XX,"[0.24, 0.38, 0.54]","[0.0, 0.0]",,It's eleven o'clock,N,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1003_IEO_SAD_MD,"[0.18, 0.38, 0.45]","[1.1102230246251565e-16, 0.0]","[-0.25, 0.0, -0.1666666666666667]",It's eleven o'clock,S,"['PRON', 'AUX', 'NUM', 'NOUN']","['nsubj', 'ROOT', 'nummod', 'attr']","['it', 'be', 'eleven', ""o'clock""]","['PRP', 'VBZ', 'CD', 'NN']","[True, True, True, False]","[True, False, False, False]","[False, False, False, True]"
1003_IOM_ANG_XX,"[0.17, 0.13, 0.02, 0.22, 0.13, 0.13, 0.83]","[0.029999999999999916, 0.10999999999999999, 0.13, 0.0, -2.220446049250313e-16, 0.0]","[-0.31999999999999995, -0.38095238095238093, -0.888888888888889, -0.15384615384615388, 0.0, 0.0, 0.5090909090909089]",I'm on my way to the meeting,A,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1003_IOM_DIS_XX,"[0.18, 0.21, 0.19, 0.32, 0.14, 0.14, 0.61]","[1.1102230246251565e-16, 0.0, 0.0, 0.0, -2.220446049250313e-16, 0.0]","[-0.28, 0.0, 0.05555555555555561, 0.23076923076923075, 0.07692307692307698, 0.07692307692307698, 0.10909090909090897]",I'm on my way to the meeting,D,"['PRON', 'AUX', 'ADP', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']","['nsubj', 'ROOT', 'prep', 'poss', 'pobj', 'prep', 'det', 'pobj']","['I', 'be', 'on', 'my', 'way', 'to', 'the', 'meeting']","['PRP', 'VBP', 'IN', 'PRP$', 'NN', 'IN', 'DT', 'NN']","[True, True, True, True, False, True, True, False]","[True, False, False, False, False, False, False, False]","[False, False, False, False, False, False, False, True]"
1003_ITS_DIS_XX,"[0.12, 0.31, 0.16, 0.25, 0.22, 0.53]","[2.220446049250313e-16, -2.220446049250313e-16, 2.220446049250313e-16, 0.0, -4.440892098500626e-16]","[-0.25000000000000006, -0.20512820512820515, -0.40740740740740744, -0.32432432432432434, -0.24137931034482754, -0.13114754098360648]",I think I've seen this before,D,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1003_ITS_NEU_XX,"[0.16, 0.39, 0.27, 0.37, 0.29, 0.61]","[0.0, 0.010000000000000009, 0.0, 0.0, 0.0]",,I think I've seen this before,N,"['PRON', 'VERB', 'PRON', 'AUX', 'VERB', 'PRON', 'ADP']","['nsubj', 'ROOT', 'nsubj', 'aux', 'ccomp', 'dobj', 'prep']","['I', 'think', 'I', ""'ve"", 'see', 'this', 'before']","['PRP', 'VBP', 'PRP', 'VBP', 'VBN', 'DT', 'IN']","[True, False, True, True, False, True, True]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1003_IWL_ANG_XX,"[0.17, 0.18, 0.29, 0.12, 0.39, 0.59, 0.68]","[0.10999999999999999, 0.0, 0.040000000000000036, 0.0, 0.16999999999999993, 0.0]","[-0.4137931034482758, -0.25, -0.34090909090909094, 0.0, -0.20408163265306117, 0.20408163265306117, 0.3333333333333334]",I would like a new alarm clock,A,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1003_IWL_DIS_XX,"[0.32, 0.19, 0.47, 0.1, 0.59, 0.48, 0.55]","[0.010000000000000009, 0.0, 0.07000000000000006, -2.220446049250313e-16, 0.07000000000000028, 0.009999999999999787]","[0.10344827586206906, -0.2083333333333333, 0.06818181818181812, -0.1666666666666666, 0.20408163265306117, -0.02040816326530614, 0.07843137254901968]",I would like a new alarm clock,D,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1003_IWL_NEU_XX,"[0.29, 0.24, 0.44, 0.12, 0.49, 0.49, 0.51]","[0.0, 0.0, 0.020000000000000018, 2.220446049250313e-16, 0.020000000000000018, 0.0]",,I would like a new alarm clock,N,"['PRON', 'AUX', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN']","['nsubj', 'aux', 'ROOT', 'det', 'amod', 'compound', 'dobj']","['I', 'would', 'like', 'a', 'new', 'alarm', 'clock']","['PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN']","[True, True, False, True, False, False, False]","[True, False, False, False, False, False, False]","[False, False, False, False, False, False, True]"
1003_IWW_ANG_XX,"[0.25, 0.39, 0.22, 0.27, 0.17, 0.61]","[0.010000000000000009, 0.0, 0.030000000000000027, 0.0, 0.0]","[0.5625, 0.026315789473684233, -0.04347826086956525, 0.42105263157894746, 0.06250000000000006, 0.19607843137254896]",I wonder what this is about,A,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1003_IWW_FEA_XX,"[0.15, 0.34, 0.28, 0.22, 0.16, 0.23]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.06250000000000006, -0.1052631578947368, 0.21739130434782614, 0.15789473684210525, 0.0, -0.5490196078431373]",I wonder what this is about,F,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1003_IWW_HAP_XX,"[0.18, 0.39, 0.22, 0.27, 0.19, 0.52]","[1.1102230246251565e-16, 0.0, 0.010000000000000009, 0.0, 0.0]","[0.12499999999999993, 0.026315789473684233, -0.04347826086956525, 0.42105263157894746, 0.1875, 0.01960784313725492]",I wonder what this is about,H,"['PRON', 'VERB', 'PRON', 'PRON', 'AUX', 'ADV']","['nsubj', 'ROOT', 'pobj', 'nsubj', 'ccomp', 'prep']","['I', 'wonder', 'what', 'this', 'be', 'about']","['PRP', 'VBP', 'WP', 'DT', 'VBZ', 'RB']","[True, False, True, True, True, True]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1003_MTI_NEU_XX,"[0.42, 0.68, 0.18, 0.22, 0.18, 0.54]","[0.0, 0.030000000000000027, 0.0, -4.440892098500626e-16, 0.0]",,Maybe tomorrow it will be cold,N,"['ADV', 'NOUN', 'PRON', 'AUX', 'AUX', 'ADJ']","['advmod', 'npadvmod', 'nsubj', 'aux', 'ROOT', 'acomp']","['maybe', 'tomorrow', 'it', 'will', 'be', 'cold']","['RB', 'NN', 'PRP', 'MD', 'VB', 'JJ']","[False, False, True, True, True, False]","[True, False, False, False, False, False]","[False, False, False, False, False, True]"
1003_TAI_ANG_XX,"[0.29, 0.52, 0.13, 0.4, 0.17]","[5.551115123125783e-17, 0.0, 0.0, 0.0]","[0.38095238095238093, -0.21212121212121213, -0.3157894736842105, -0.24528301886792453, -0.5641025641025641]",The airplane is almost full,A,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_TAI_HAP_XX,"[0.27, 0.59, 0.16, 0.5, 0.43]","[0.0, 0.0, 2.220446049250313e-16, 0.009999999999999787]","[0.28571428571428586, -0.10606060606060615, -0.15789473684210525, -0.05660377358490571, 0.1025641025641025]",The airplane is almost full,H,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_TAI_SAD_XX,"[0.3, 0.59, 0.16, 0.52, 0.19]","[0.0, 2.220446049250313e-16, 0.0, 0.009999999999999787]","[0.42857142857142855, -0.10606060606060615, -0.15789473684210525, -0.018867924528301903, -0.5128205128205129]",The airplane is almost full,S,"['DET', 'NOUN', 'AUX', 'ADV', 'ADJ']","['det', 'nsubj', 'ROOT', 'advmod', 'acomp']","['the', 'airplane', 'be', 'almost', 'full']","['DT', 'NN', 'VBZ', 'RB', 'JJ']","[True, False, True, True, True]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_TIE_ANG_XX,"[0.31, 0.14, 0.73, 0.11, 0.78]","[0.0, 0.0, 2.220446049250313e-16, 0.009999999999999787]","[0.24, 0.07692307692307698, 0.05797101449275368, 0.0, 0.3684210526315791]",That is exactly what happened,A,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_TIE_FEA_XX,"[0.4, 0.17, 0.62, 0.14, 0.62]","[0.039999999999999925, 0.0, -2.220446049250313e-16, 0.010000000000000231]","[0.6000000000000001, 0.30769230769230776, -0.10144927536231878, 0.2727272727272728, 0.08771929824561413]",That is exactly what happened,F,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_TIE_NEU_XX,"[0.25, 0.13, 0.69, 0.11, 0.57]","[0.0, 0.0, 0.0, -2.220446049250313e-16]",,That is exactly what happened,N,"['PRON', 'AUX', 'ADV', 'PRON', 'VERB']","['nsubj', 'ROOT', 'advmod', 'nsubj', 'ccomp']","['that', 'be', 'exactly', 'what', 'happen']","['DT', 'VBZ', 'RB', 'WP', 'VBD']","[True, True, False, True, False]","[True, False, False, False, False]","[False, False, False, False, True]"
1003_TSI_ANG_XX,"[0.25, 0.79, 0.25, 0.96]","[0.0, 0.040000000000000036, 0.0]","[0.08695652173913039, 0.27419354838709686, 0.041666666666666706, 0.24675324675324667]",The surface is slick,A,"['DET', 'NOUN', 'AUX', 'ADJ']","['det', 'nsubj', 'ROOT', 'acomp']","['the', 'surface', 'be', 'slick']","['DT', 'NN', 'VBZ', 'JJ']","[True, False, True, False]","[True, False, False, False]","[False, False, False, True]"
